N	Total Time	Average CPE
1292	12977	10.04
1293	13270	10.26
1294	13204	10.20
1295	13936	10.76
1296	16800	12.96
1297	13274	10.23
1298	13129	10.11
1299	13181	10.15
1300	13503	10.39
1301	13458	10.34
1302	13277	10.20
1303	13196	10.13
1304	13612	10.44
1305	13036	9.99
1306	13735	10.52
1307	13217	10.11
1308	13515	10.33
1309	14359	10.97
1310	13264	10.13
1311	14250	10.87
1312	13599	10.37
1313	13735	10.46
1314	13166	10.02
1315	13315	10.13
1316	13160	10.00
1317	13612	10.34
1318	13362	10.14
1319	13175	9.99
1320	13224	10.02
1321	13949	10.56
1322	13338	10.09
1323	13859	10.48
1324	13397	10.12
1325	13275	10.02
1326	13637	10.28
1327	13500	10.17
1328	14023	10.56
1329	14293	10.75
1330	13524	10.17
1331	13559	10.19
1332	13486	10.12
1333	13336	10.00
1334	13307	9.98
1335	13977	10.47
1336	13336	9.98
1337	13517	10.11
1338	13370	9.99
1339	13679	10.22
1340	13420	10.01
1341	13530	10.09
1342	13746	10.24
1343	13629	10.15
1344	13485	10.03
1345	13602	10.11
1346	14036	10.43
1347	13529	10.04
1348	13604	10.09
1349	13753	10.19
1350	13476	9.98
1351	14029	10.38
1352	13643	10.09
1353	13581	10.04
1354	13700	10.12
1355	13763	10.16
1356	13847	10.21
1357	14010	10.32
1358	13707	10.09
1359	13553	9.97
1360	13994	10.29
1361	13676	10.05
1362	13908	10.21
1363	14495	10.63
1364	13634	10.00
1365	14030	10.28
1366	13656	10.00
1367	14129	10.34
1368	13953	10.20
1369	13861	10.12
1370	13698	10.00
1371	13702	9.99
1372	13843	10.09
1373	13937	10.15
1374	13788	10.03
1375	14141	10.28
1376	13953	10.14
1377	14039	10.20
1378	14013	10.17
1379	15040	10.91
1380	18389	13.33
1381	13799	9.99
1382	13786	9.98
1383	14761	10.67
1384	13794	9.97
1385	14726	10.63
1386	14140	10.20
1387	13856	9.99
1388	14064	10.13
1389	14097	10.15
1390	14305	10.29
1391	13903	9.99
1392	14026	10.08
1393	13962	10.02
1394	14154	10.15
1395	14099	10.11
1396	14321	10.26
1397	13955	9.99
1398	14370	10.28
1399	14209	10.16
1400	14528	10.38
1401	14142	10.09
1402	14185	10.12
1403	14041	10.01
1404	14202	10.12
1405	14213	10.12
1406	14421	10.26
1407	14703	10.45
1408	14124	10.03
1409	14232	10.10
1410	14365	10.19
1411	14622	10.36
1412	15207	10.77
1413	14115	9.99
1414	14295	10.11
1415	14472	10.23
1416	14621	10.33
1417	14395	10.16
1418	14668	10.34
1419	14373	10.13
1420	14426	10.16
1421	14550	10.24
1422	14442	10.16
1423	14736	10.36
1424	14344	10.07
1425	14265	10.01
1426	14512	10.18
1427	14479	10.15
1428	14851	10.40
1429	14431	10.10
1430	14338	10.03
1431	14470	10.11
1432	14431	10.08
1433	14900	10.40
1434	17939	12.51
1435	14587	10.17
1436	14520	10.11
1437	14576	10.14
1438	14359	9.99
1439	14377	9.99
1440	14419	10.01
1441	16417	11.39
1442	14760	10.24
1443	15099	10.46
1444	14475	10.02
1445	14827	10.26
1446	14630	10.12
1447	14730	10.18
1448	14659	10.12
1449	14433	9.96
1450	14512	10.01
1451	14966	10.31
1452	14969	10.31
1453	14480	9.97
1454	14661	10.08
1455	16233	11.16
1456	14852	10.20
1457	14678	10.07
1458	14813	10.16
1459	14510	9.95
1460	15365	10.52
1461	14635	10.02
1462	14794	10.12
1463	14851	10.15
1464	17321	11.83
1465	15824	10.80
1466	18243	12.44
1467	14539	9.91
1468	14776	10.07
1469	14965	10.19
1470	15379	10.46
1471	14827	10.08
1472	14943	10.15
1473	14916	10.13
1474	14682	9.96
1475	14838	10.06
1476	14802	10.03
1477	15044	10.19
1478	15068	10.19
1479	14709	9.95
1480	14952	10.10
1481	15674	10.58
1482	14789	9.98
1483	14992	10.11
1484	15163	10.22
1485	15033	10.12
1486	15177	10.21
1487	14961	10.06
1488	14932	10.03
1489	15063	10.12
1490	15258	10.24
1491	15481	10.38
1492	15665	10.50
1493	14976	10.03
1494	14808	9.91
1495	15124	10.12
1496	14879	9.95
1497	14941	9.98
1498	15195	10.14
1499	15784	10.53
