N	Total Time	Average CPE
992	76146	76.76
993	77259	77.80
994	76347	76.81
995	77936	78.33
996	76856	77.16
997	76678	76.91
998	77371	77.53
999	76862	76.94
1000	77412	77.41
1001	77304	77.23
1002	78621	78.46
1003	77446	77.21
1004	77729	77.42
1005	77427	77.04
1006	77856	77.39
1007	79235	78.68
1008	78072	77.45
1009	78850	78.15
1010	78206	77.43
1011	78713	77.86
1012	78338	77.41
1013	79215	78.20
1014	79994	78.89
1015	79051	77.88
1016	79669	78.41
1017	79294	77.97
1018	79361	77.96
1019	79798	78.31
1020	80378	78.80
1021	84353	82.62
1022	80358	78.63
1023	80706	78.89
1024	80447	78.56
1025	81769	79.77
1026	80895	78.85
1027	80808	78.68
1028	81155	78.94
1029	81665	79.36
1030	82370	79.97
1031	81070	78.63
1032	88595	85.85
1033	83637	80.97
1034	82094	79.39
1035	83262	80.45
1036	82085	79.23
1037	83062	80.10
1038	82902	79.87
1039	82788	79.68
1040	83215	80.01
1041	82817	79.56
1042	83183	79.83
1043	83272	79.84
1044	83381	79.87
1045	84093	80.47
1046	82862	79.22
1047	84986	81.17
1048	84009	80.16
1049	84154	80.22
1050	85108	81.06
1051	84423	80.33
1052	84642	80.46
1053	84930	80.66
1054	84597	80.26
1055	85054	80.62
1056	85159	80.64
1057	85031	80.45
1058	89982	85.05
1059	85137	80.39
1060	84933	80.13
1061	85795	80.86
1062	85835	80.82
1063	85584	80.51
1064	85306	80.17
1065	86244	80.98
1066	86294	80.95
1067	86270	80.85
1068	86857	81.33
1069	86716	81.12
1070	86961	81.27
1071	87716	81.90
1072	87254	81.39
1073	87396	81.45
1074	87296	81.28
1075	87486	81.38
1076	87698	81.50
1077	87892	81.61
1078	88179	81.80
1079	88301	81.84
1080	87999	81.48
1081	89441	82.74
1082	88340	81.65
1083	88985	82.17
1084	91572	84.48
1085	89102	82.12
1086	88645	81.63
1087	89088	81.96
1088	89028	81.83
1089	89466	82.15
1090	89656	82.25
1091	89775	82.29
1092	90281	82.67
1093	89739	82.10
1094	89724	82.01
1095	90175	82.35
1096	91071	83.09
1097	90492	82.49
1098	91039	82.91
1099	90689	82.52
1100	92678	84.25
1101	92181	83.72
1102	91091	82.66
1103	91172	82.66
1104	91285	82.69
1105	92188	83.43
1106	91938	83.13
1107	92729	83.77
1108	93249	84.16
1109	96551	87.06
1110	92734	83.54
1111	92036	82.84
1112	93333	83.93
1113	92850	83.42
1114	92514	83.05
1115	106707	95.70
1116	93253	83.56
1117	93773	83.95
1118	93658	83.77
1119	96143	85.92
1120	94770	84.62
1121	94086	83.93
1122	95030	84.70
1123	95185	84.76
1124	93923	83.56
1125	94979	84.43
1126	94772	84.17
1127	94369	83.73
1128	94858	84.09
1129	94817	83.98
1130	95081	84.14
1131	95250	84.22
