N	Total Time	Average CPE
1213	103142	85.03
1214	105049	86.53
1215	101980	83.93
1216	103320	84.97
1217	103664	85.18
1218	103687	85.13
1219	104613	85.82
1220	103514	84.85
1221	104986	85.98
1222	108179	88.53
1223	103474	84.61
1224	103175	84.29
1225	103705	84.66
1226	104895	85.56
1227	103642	84.47
1228	104298	84.93
1229	105303	85.68
1230	107104	87.08
1231	106938	86.87
1232	106221	86.22
1233	105829	85.83
1234	105551	85.54
1235	110486	89.46
1236	106189	85.91
1237	106751	86.30
1238	108044	87.27
1239	105419	85.08
1240	110317	88.97
1241	106638	85.93
1242	108060	87.00
1243	111335	89.57
1244	107416	86.35
1245	108124	86.85
1246	106712	85.64
1247	108968	87.38
1248	107392	86.05
1249	108517	86.88
1250	108109	86.49
1251	110247	88.13
1252	107779	86.09
1253	114348	91.26
1254	110064	87.77
1255	106979	85.24
1256	109865	87.47
1257	109906	87.44
1258	110088	87.51
1259	109399	86.89
1260	118334	93.92
1261	109873	87.13
1262	109607	86.85
1263	114633	90.76
1264	110931	87.76
1265	113672	89.86
1266	111535	88.10
1267	110259	87.02
1268	111372	87.83
1269	110539	87.11
1270	111813	88.04
1271	111969	88.10
1272	112683	88.59
1273	120077	94.33
1274	116245	91.24
1275	112926	88.57
1276	113816	89.20
1277	114235	89.46
1278	114394	89.51
1279	114006	89.14
1280	116016	90.64
1281	112449	87.78
1282	112739	87.94
1283	117452	91.54
1284	114130	88.89
1285	114609	89.19
1286	114580	89.10
1287	114938	89.31
1288	114476	88.88
1289	113146	87.78
1290	125325	97.15
1291	113327	87.78
1292	116375	90.07
1293	115913	89.65
1294	113875	88.00
1295	119836	92.54
1296	119781	92.42
1297	120432	92.85
1298	121966	93.96
1299	117594	90.53
1300	117291	90.22
1301	118159	90.82
1302	121374	93.22
1303	120640	92.59
1304	125674	96.38
1305	118693	90.95
1306	120985	92.64
1307	117747	90.09
1308	119945	91.70
1309	116560	89.05
1310	119463	91.19
1311	118889	90.69
1312	118557	90.36
1313	117344	89.37
1314	118069	89.85
1315	118905	90.42
1316	117863	89.56
1317	118371	89.88
1318	121179	91.94
1319	120239	91.16
1320	120084	90.97
1321	118892	90.00
1322	125779	95.14
1323	120174	90.83
1324	120735	91.19
1325	119932	90.51
1326	120741	91.06
1327	119545	90.09
1328	120686	90.88
1329	121826	91.67
1330	121426	91.30
1331	121301	91.14
1332	122063	91.64
1333	122015	91.53
1334	120409	90.26
1335	122649	91.87
1336	121396	90.87
1337	122206	91.40
1338	121826	91.05
1339	121903	91.04
1340	125412	93.59
1341	125178	93.35
1342	122873	91.56
1343	122335	91.09
1344	122189	90.91
1345	123316	91.68
1346	125448	93.20
1347	123240	91.49
1348	123983	91.98
1349	124046	91.95
1350	124881	92.50
1351	123685	91.55
1352	125224	92.62
1353	124315	91.88
1354	123020	90.86
1355	123706	91.30
1356	125591	92.62
1357	124709	91.90
1358	129662	95.48
1359	126534	93.11
1360	129550	95.26
1361	127136	93.41
1362	125648	92.25
1363	126335	92.69
1364	126738	92.92
1365	126522	92.69
1366	128519	94.08
1367	127496	93.27
1368	128106	93.64
1369	127967	93.47
1370	127935	93.38
1371	127390	92.92
1372	128404	93.59
1373	126921	92.44
1374	128910	93.82
1375	128669	93.58
1376	133348	96.91
1377	129473	94.03
1378	128653	93.36
1379	129330	93.79
1380	129603	93.92
1381	131108	94.94
1382	130751	94.61
1383	129827	93.87
1384	130030	93.95
1385	131261	94.77
1386	130702	94.30
1387	130088	93.79
1388	131540	94.77
1389	131197	94.45
1390	131436	94.56
1391	134052	96.37
1392	132876	95.46
1393	131798	94.61
1394	135693	97.34
1395	137959	98.90
1396	133714	95.78
1397	130951	93.74
1398	140741	100.67
1399	133136	95.17
1400	135909	97.08
1401	133712	95.44
1402	134729	96.10
1403	132870	94.70
1404	132772	94.57
1405	133624	95.11
1406	133751	95.13
1407	133395	94.81
1408	134444	95.49
1409	134126	95.19
1410	140873	99.91
1411	139269	98.70
1412	135710	96.11
1413	135277	95.74
1414	136879	96.80
1415	133852	94.60
1416	134265	94.82
1417	136094	96.04
1418	145458	102.58
1419	138536	97.63
1420	136870	96.39
1421	134710	94.80
1422	137194	96.48
1423	138583	97.39
1424	135100	94.87
1425	137212	96.29
1426	142207	99.72
1427	137367	96.26
1428	137454	96.26
1429	137940	96.53
1430	148179	103.62
1431	144058	100.67
1432	141367	98.72
1433	142382	99.36
1434	140508	97.98
1435	141838	98.84
1436	142833	99.47
1437	141044	98.15
1438	143848	100.03
1439	143293	99.58
1440	142501	98.96
1441	140803	97.71
1442	142568	98.87
1443	146485	101.51
1444	145433	100.72
1445	145611	100.77
1446	157966	109.24
1447	140345	96.99
1448	154831	106.93
1449	144240	99.54
1450	141137	97.34
1451	142111	97.94
1452	142534	98.16
1453	144866	99.70
1454	143176	98.47
1455	143567	98.67
1456	142699	98.01
1457	142967	98.12
1458	143853	98.66
1459	144352	98.94
1460	145548	99.69
1461	143756	98.40
1462	144155	98.60
1463	151562	103.60
1464	145228	99.20
1465	143844	98.19
1466	145473	99.23
1467	144151	98.26
1468	144401	98.37
1469	143915	97.97
1470	143921	97.91
1471	146964	99.91
1472	144479	98.15
1473	145174	98.56
1474	144579	98.09
1475	145736	98.80
1476	154937	104.97
1477	146078	98.90
1478	146989	99.45
1479	151356	102.34
1480	150671	101.80
1481	147964	99.91
1482	146562	98.89
1483	147871	99.71
1484	148467	100.05
1485	146681	98.78
1486	148814	100.14
1487	147862	99.44
1488	148142	99.56
1489	149392	100.33
1490	149355	100.24
1491	150148	100.70
1492	149600	100.27
1493	147727	98.95
1494	155001	103.75
1495	151237	101.16
1496	149669	100.05
