N	Total Time	Average CPE
1371	13056	9.52
1372	12003	8.75
1373	11843	8.63
1374	12210	8.89
1375	11833	8.61
1376	12591	9.15
1377	12313	8.94
1378	12073	8.76
1379	12304	8.92
1380	12882	9.33
1381	11914	8.63
1382	12673	9.17
1383	12368	8.94
1384	12131	8.77
1385	12183	8.80
1386	12316	8.89
1387	12268	8.84
1388	12569	9.06
1389	12044	8.67
1390	11997	8.63
1391	12537	9.01
1392	12357	8.88
1393	12047	8.65
1394	12395	8.89
1395	12031	8.62
1396	12312	8.82
1397	12219	8.75
1398	12441	8.90
1399	12121	8.66
1400	12219	8.73
1401	12277	8.76
1402	12150	8.67
1403	12100	8.62
1404	12466	8.88
1405	12647	9.00
1406	13341	9.49
1407	12581	8.94
1408	12584	8.94
1409	12520	8.89
1410	12173	8.63
1411	13111	9.29
1412	12590	8.92
1413	13088	9.26
1414	12668	8.96
1415	12616	8.92
1416	12677	8.95
1417	12514	8.83
1418	12561	8.86
1419	12611	8.89
1420	12246	8.62
1421	12627	8.89
1422	12626	8.88
1423	12315	8.65
1424	12795	8.99
1425	12608	8.85
1426	12370	8.67
1427	12286	8.61
1428	12372	8.66
1429	12371	8.66
1430	12315	8.61
1431	13808	9.65
1432	12765	8.91
1433	12394	8.65
1434	12890	8.99
1435	12441	8.67
1436	12422	8.65
1437	12504	8.70
1438	12915	8.98
1439	12464	8.66
1440	12495	8.68
1441	12414	8.61
1442	12791	8.87
1443	12650	8.77
1444	12622	8.74
1445	12473	8.63
1446	12539	8.67
1447	12771	8.83
1448	13010	8.98
1449	12547	8.66
1450	12526	8.64
1451	12508	8.62
1452	12941	8.91
1453	12550	8.64
1454	12683	8.72
1455	12917	8.88
1456	12606	8.66
1457	13151	9.03
1458	12714	8.72
1459	13074	8.96
1460	12628	8.65
1461	12764	8.74
1462	12972	8.87
1463	12688	8.67
1464	12599	8.61
1465	12771	8.72
1466	13018	8.88
1467	12694	8.65
1468	12648	8.62
1469	13019	8.86
1470	12664	8.61
1471	12828	8.72
1472	13224	8.98
1473	13189	8.95
1474	12845	8.71
1475	13329	9.04
1476	13485	9.14
1477	12790	8.66
1478	12778	8.65
1479	13075	8.84
1480	13207	8.92
1481	12766	8.62
1482	12992	8.77
1483	13158	8.87
1484	12781	8.61
1485	12959	8.73
1486	12806	8.62
1487	13395	9.01
1488	13236	8.90
1489	12841	8.62
1490	12847	8.62
1491	13482	9.04
1492	13259	8.89
1493	13010	8.71
1494	13460	9.01
1495	13751	9.20
1496	13128	8.78
1497	12855	8.59
1498	12950	8.64
1499	13322	8.89
1500	12996	8.66
